Rooms,Price,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Suburb,zipcode,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
3,1520000.0,2.0,2.0,0.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,880000.0,2.0,2.0,0.0,105.0,2000.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
4,3310000.0,4.0,2.0,337.0,291.0,1854.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
3,1481000.0,2.0,1.0,138.0,,1900.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
3,2200000.0,2.0,1.0,187.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
3,1250000.0,1.0,1.0,113.0,105.0,1890.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,1440000.0,1.0,0.0,95.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,1315000.0,1.0,0.0,141.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
4,1950000.0,1.0,0.0,177.0,152.0,1890.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
1,597000.0,1.0,1.0,0.0,,2000.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,650000.0,1.0,1.0,0.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
1,465000.0,1.0,1.0,0.0,52.0,2011.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
4,1620000.0,2.0,1.0,132.0,165.0,1880.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
3,1600000.0,2.0,1.0,261.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
3,850000.0,2.0,1.0,2782.0,115.0,2000.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,790000.0,1.0,1.0,0.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,1122000.0,1.0,0.0,106.0,101.0,1890.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,660000.0,2.0,0.0,0.0,,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,1300000.0,1.0,1.0,157.0,110.0,1900.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
1,420000.0,1.0,1.0,782.0,42.0,1975.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,715000.0,1.0,1.0,0.0,74.0,1900.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
1,458000.0,1.0,1.0,0.0,62.0,,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,800000.0,2.0,1.0,64.0,138.0,1995.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,710000.0,1.0,1.0,0.0,90.0,2002.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,630000.0,1.0,1.0,0.0,70.0,2007.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
4,4011000.0,3.0,2.0,286.0,275.0,1890.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,677000.0,1.0,0.0,67.0,,1850.0,Northern Metropolitan,Fitzroy,3065.0,166.61818181818182,1069.9636363636364,3852.2727272727275
2,700000.0,2.0,1.0,4332.0,85.0,2010.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,860000.0,1.0,0.0,104.0,70.0,1880.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,870000.0,1.0,0.0,107.0,64.0,1910.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1116000.0,1.0,0.0,152.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
4,1450000.0,2.0,1.0,266.0,175.0,1950.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,930000.0,3.0,0.0,2778.0,3558.0,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,700000.0,2.0,2.0,4296.0,,2011.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,2170000.0,2.0,1.0,177.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
1,358500.0,1.0,1.0,0.0,40.0,1975.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1000000.0,1.0,0.0,249.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,770000.0,2.0,1.0,134.0,151.0,1905.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1008000.0,1.0,1.0,150.0,77.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1015000.0,2.0,1.0,112.0,145.0,2000.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1371000.0,1.0,1.0,197.0,128.0,1900.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1054000.0,2.0,1.0,0.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1055000.0,1.0,0.0,122.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,720000.0,2.0,1.0,4296.0,,2011.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1286000.0,1.0,0.0,275.0,116.0,1915.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1655000.0,1.0,0.0,176.0,,1900.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1181000.0,1.0,1.0,148.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1600000.0,3.0,1.0,188.0,129.0,2000.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
5,2875000.0,2.0,3.0,818.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,990000.0,1.0,0.0,145.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
4,1950000.0,2.0,2.0,233.0,216.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
4,3400000.0,2.0,1.0,445.0,175.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
4,1785000.0,2.0,1.0,188.0,165.0,1900.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1315000.0,1.0,0.0,143.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1210000.0,1.0,1.0,223.0,118.0,1885.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1275000.0,2.0,1.0,104.0,110.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1141000.0,1.0,1.0,378.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1255000.0,1.0,0.0,148.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1700000.0,2.0,1.0,240.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1290000.0,1.0,0.0,136.0,92.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,750000.0,2.0,2.0,0.0,95.0,2002.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,674000.0,1.0,1.0,0.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,675000.0,1.0,2.0,0.0,92.0,2010.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
4,1700000.0,3.0,2.0,127.0,209.0,2008.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,875000.0,1.0,0.0,106.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1080000.0,2.0,1.0,77.0,133.0,2016.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1851000.0,1.0,1.0,225.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1222500.0,1.0,2.0,487.0,105.0,1940.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
1,330000.0,1.0,1.0,0.0,,1970.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1232000.0,1.0,0.0,0.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
1,899000.0,1.0,0.0,153.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,2300000.0,1.0,2.0,475.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,937500.0,1.0,0.0,100.0,72.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1710000.0,2.0,0.0,357.0,,1880.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1600000.0,1.0,0.0,370.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1300000.0,1.0,1.0,203.0,110.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
4,2300000.0,2.0,1.0,197.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,490000.0,1.0,1.0,4296.0,,2012.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1300000.0,2.0,0.0,127.0,135.0,1890.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1300000.0,1.0,0.0,309.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,2150000.0,2.0,0.0,202.0,307.0,1898.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,775000.0,2.0,2.0,0.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1581000.0,1.0,0.0,193.0,132.0,1910.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,602000.0,1.0,1.0,0.0,48.0,1980.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,650000.0,1.0,1.0,0.0,75.0,1980.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1283000.0,1.0,2.0,204.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1450000.0,2.0,1.0,118.0,103.0,1905.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1325000.0,1.0,0.0,160.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,865500.0,1.0,1.0,168.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,365000.0,1.0,1.0,0.0,60.0,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
1,380000.0,1.0,1.0,2077.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,425000.0,1.0,1.0,0.0,63.0,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
1,280000.0,1.0,1.0,0.0,,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,870000.0,2.0,0.0,167.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,391000.0,1.0,1.0,0.0,59.0,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,715000.0,1.0,1.0,0.0,,1980.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1130000.0,1.0,0.0,294.0,140.0,1900.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1110000.0,1.0,1.0,272.0,131.0,1885.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,950000.0,1.0,1.0,193.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,918000.0,1.0,0.0,136.0,78.0,1900.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,730000.0,1.0,1.0,140.0,98.0,1890.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,360000.0,1.0,1.0,0.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,855000.0,1.0,0.0,225.0,85.0,1930.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,860000.0,1.0,0.0,202.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1012000.0,1.0,1.0,212.0,102.0,1930.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,885000.0,1.0,0.0,162.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1315000.0,1.0,1.0,313.0,20.0,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
4,1700000.0,1.0,1.0,616.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1205000.0,2.0,2.0,0.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,395000.0,1.0,1.0,0.0,60.0,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,476000.0,1.0,1.0,0.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
1,250000.0,1.0,1.0,0.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,556000.0,2.0,1.0,0.0,79.0,2009.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,845000.0,1.0,1.0,0.0,,1910.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
1,345000.0,1.0,1.0,0.0,46.0,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1100000.0,2.0,0.0,179.0,150.0,1900.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,957000.0,1.0,0.0,165.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,991000.0,1.0,4.0,402.0,,1915.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,850000.0,2.0,0.0,162.0,,1905.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
1,395000.0,1.0,1.0,818.0,50.0,1880.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,350000.0,1.0,1.0,0.0,,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,1115000.0,1.0,1.0,244.0,84.0,1940.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,420500.0,1.0,1.0,0.0,52.0,1970.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
3,585000.0,1.0,1.0,259.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,85000.0,1.0,0.0,0.0,,2007.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,1225000.0,2.0,1.0,319.0,130.0,1915.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,431000.0,1.0,1.0,0.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,1003000.0,1.0,1.0,292.0,98.0,1900.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,840000.0,1.0,0.0,164.0,93.0,1900.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,1362000.0,2.0,0.0,497.0,156.0,1890.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,977000.0,2.0,1.0,154.0,161.0,2007.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,216000.0,1.0,1.0,0.0,50.0,1970.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,876000.0,2.0,2.0,204.0,106.0,1990.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,227000.0,1.0,1.0,0.0,52.0,1970.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,841000.0,2.0,2.0,250.0,160.0,2000.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,605000.0,1.0,3.0,2794.0,87.0,2000.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,305000.0,1.0,1.0,47.0,35.0,2013.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,480000.0,1.0,1.0,556.0,75.0,2010.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,357000.0,1.0,0.0,0.0,,1980.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,910000.0,1.0,1.0,361.0,118.0,1940.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,291000.0,1.0,1.0,665.0,46.0,1970.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,375000.0,1.0,1.0,0.0,,1968.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,752000.0,1.0,0.0,215.0,98.0,1910.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,1155000.0,1.0,3.0,585.0,120.0,1950.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,930000.0,1.0,3.0,413.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,490000.0,1.0,1.0,0.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,853000.0,1.0,1.0,0.0,141.0,2010.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,1290000.0,1.0,2.0,411.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,480000.0,1.0,1.0,0.0,90.0,1985.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,775000.0,1.0,2.0,277.0,87.0,1890.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,900000.0,1.0,0.0,210.0,,1900.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,281000.0,1.0,1.0,0.0,65.0,1980.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,1300000.0,2.0,3.0,0.0,190.0,1950.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,714000.0,2.0,2.0,164.0,3.0,2008.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,775000.0,2.0,1.0,197.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,950000.0,1.0,2.0,657.0,92.0,1940.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,674000.0,2.0,1.0,8680.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,760000.0,1.0,1.0,265.0,115.0,1910.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,420000.0,1.0,1.0,0.0,75.0,2010.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,560000.0,1.0,1.0,111.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,575000.0,1.0,1.0,162.0,,2000.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
4,1100000.0,1.0,2.0,633.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,932000.0,1.0,1.0,451.0,130.0,1910.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,780000.0,1.0,2.0,323.0,129.0,1900.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,295000.0,1.0,1.0,0.0,69.0,1960.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,433000.0,1.0,1.0,0.0,66.0,2012.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,410000.0,2.0,1.0,65.0,80.0,2014.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,1170000.0,1.0,1.0,184.0,103.0,1900.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,375000.0,1.0,1.0,0.0,50.0,1920.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,615000.0,1.0,3.0,207.0,,1960.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,747000.0,1.0,1.0,246.0,120.0,1940.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
1,275000.0,1.0,1.0,0.0,,1970.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,1045000.0,2.0,2.0,384.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,775000.0,1.0,1.0,242.0,99.0,1920.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,571000.0,2.0,1.0,0.0,78.0,2013.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
